id,"City name",Categories,Title
13748,"Russell Springs","North America>United States of America>Kentucky","Is Russell Springs Tap Water Safe to Drink?"
13751,Russellville,"North America>United States of America>Alabama","Is Russellville Tap Water Safe to Drink?"
13753,Russellville,"North America>United States of America>Tennessee","Is Russellville Tap Water Safe to Drink?"
13754,Ruston,"North America>United States of America>Louisiana","Is Ruston Tap Water Safe to Drink?"
13756,Rutherfordton,"North America>United States of America>North Carolina","Is Rutherfordton Tap Water Safe to Drink?"
13758,"Rutland City","North America>United States of America>Vermont","Is Rutland City Tap Water Safe to Drink?"
13760,Rye,"North America>United States of America>New York","Is Rye Tap Water Safe to Drink?"
13762,Sachse,"North America>United States of America>Texas","Is Sachse Tap Water Safe to Drink?"
13765,"Sacramento County","North America>United States of America>California","Is Sacramento County Tap Water Safe to Drink?"
13767,"Saddle Brook Twp","North America>United States of America>New Jersey","Is Saddle Brook Twp Tap Water Safe to Drink?"
13769,"Safety Harbor","North America>United States of America>Florida","Is Safety Harbor Tap Water Safe to Drink?"
13771,Safford,"North America>United States of America>Arizona","Is Safford Tap Water Safe to Drink?"
13774,Saginaw,"North America>United States of America>Texas","Is Saginaw Tap Water Safe to Drink?"
13776,"Saginaw County","North America>United States of America>Michigan","Is Saginaw County Tap Water Safe to Drink?"
13777,Jenison,"North America>United States of America>Michigan","Is Jenison Tap Water Safe to Drink?"
13778,Sahuarita,"North America>United States of America>Arizona","Is Sahuarita Tap Water Safe to Drink?"
13779,Jenks,"North America>United States of America>Oklahoma","Is Jenks Tap Water Safe to Drink?"
13780,"Saint Charles","North America>United States of America>Illinois","Is Saint Charles Tap Water Safe to Drink?"
13782,"Saint Simons Island","North America>United States of America>Georgia","Is Saint Simons Island Tap Water Safe to Drink?"
13784,Salem,"North America>United States of America>Massachusetts","Is Salem Tap Water Safe to Drink?"
13786,Salem,"North America>United States of America>New Hampshire","Is Salem Tap Water Safe to Drink?"
13787,Salem,"North America>United States of America>Ohio","Is Salem Tap Water Safe to Drink?"
13790,Salem,"North America>United States of America>Virginia","Is Salem Tap Water Safe to Drink?"
13795,"Saline County","North America>United States of America>Arkansas","Is Saline County Tap Water Safe to Drink?"
13797,Salisbury,"North America>United States of America>Massachusetts","Is Salisbury Tap Water Safe to Drink?"
13799,Salisbury,"North America>United States of America>North Carolina","Is Salisbury Tap Water Safe to Drink?"
13801,"Salt Lake County","North America>United States of America>Utah","Is Salt Lake County Tap Water Safe to Drink?"
13802,Johnstown,"North America>United States of America>New York","Is Johnstown Tap Water Safe to Drink?"
13803,"Salt Lake County County","North America>United States of America>Utah","Is Salt Lake County County Tap Water Safe to Drink?"
13805,Sammamish,"North America>United States of America>Washington","Is Sammamish Tap Water Safe to Drink?"
13808,"San Benito","North America>United States of America>Texas","Is San Benito Tap Water Safe to Drink?"
13809,"San Benito County","North America>United States of America>California","Is San Benito County Tap Water Safe to Drink?"
13811,"San Bernardino County","North America>United States of America>California","Is San Bernardino County Tap Water Safe to Drink?"
13813,"San Bruno","North America>United States of America>California","Is San Bruno Tap Water Safe to Drink?"
13815,"San Carlos","North America>United States of America>California","Is San Carlos Tap Water Safe to Drink?"
13816,"San Clemente","North America>United States of America>California","Is San Clemente Tap Water Safe to Drink?"
13818,"San Diego County","North America>United States of America>California","Is San Diego County Tap Water Safe to Drink?"
13821,"San Fernando","North America>United States of America>California","Is San Fernando Tap Water Safe to Drink?"
13824,"San Jacinto","North America>United States of America>California","Is San Jacinto Tap Water Safe to Drink?"
13826,"San Juan","North America>United States of America>Texas","Is San Juan Tap Water Safe to Drink?"
13828,"San Juan Capistrano","North America>United States of America>California","Is San Juan Capistrano Tap Water Safe to Drink?"
13830,"San Luis","North America>United States of America>Arizona","Is San Luis Tap Water Safe to Drink?"
13834,"San Mateo County","North America>United States of America>California","Is San Mateo County Tap Water Safe to Drink?"
13836,"Sand Springs","North America>United States of America>Oklahoma","Is Sand Springs Tap Water Safe to Drink?"
13839,Sandwich,"North America>United States of America>Massachusetts","Is Sandwich Tap Water Safe to Drink?"
13841,Sandy,"North America>United States of America>Utah","Is Sandy Tap Water Safe to Drink?"
13843,Sanford,"North America>United States of America>Florida","Is Sanford Tap Water Safe to Drink?"
13845,Sanford,"North America>United States of America>Maine","Is Sanford Tap Water Safe to Drink?"
13847,Sanford,"North America>United States of America>North Carolina","Is Sanford Tap Water Safe to Drink?"
13849,Sanger,"North America>United States of America>California","Is Sanger Tap Water Safe to Drink?"
13850,"Sanibel Island","North America>United States of America>Florida","Is Sanibel Island Tap Water Safe to Drink?"
13852,"Santa Barbara County","North America>United States of America>California","Is Santa Barbara County Tap Water Safe to Drink?"
13855,"Santa Clara County","North America>United States of America>California","Is Santa Clara County Tap Water Safe to Drink?"
13859,"Santa Cruz County","North America>United States of America>California","Is Santa Cruz County Tap Water Safe to Drink?"
13861,"Santa Fe Springs","North America>United States of America>California","Is Santa Fe Springs Tap Water Safe to Drink?"
13863,"Santa Margarita","North America>United States of America>California","Is Santa Margarita Tap Water Safe to Drink?"
13867,"Santa Paula","North America>United States of America>California","Is Santa Paula Tap Water Safe to Drink?"
13869,"Santa Rosa Beach","North America>United States of America>Florida","Is Santa Rosa Beach Tap Water Safe to Drink?"
13871,Santaquin,"North America>United States of America>Utah","Is Santaquin Tap Water Safe to Drink?"
13873,Sapulpa,"North America>United States of America>Oklahoma","Is Sapulpa Tap Water Safe to Drink?"
13874,Saraland,"North America>United States of America>Alabama","Is Saraland Tap Water Safe to Drink?"
13879,Sartell,"North America>United States of America>Minnesota","Is Sartell Tap Water Safe to Drink?"
13881,Saugus,"North America>United States of America>Massachusetts","Is Saugus Tap Water Safe to Drink?"
13882,Kingsland,"North America>United States of America>Texas","Is Kingsland Tap Water Safe to Drink?"
13883,Sauk,"North America>United States of America>Illinois","Is Sauk Tap Water Safe to Drink?"
13884,"Sauk Rapids","North America>United States of America>Minnesota","Is Sauk Rapids Tap Water Safe to Drink?"
13886,"Sault Ste. Marie","North America>United States of America>Michigan","Is Sault Ste. Marie Tap Water Safe to Drink?"
13887,Kingsville,"North America>United States of America>Texas","Is Kingsville Tap Water Safe to Drink?"
13888,Savage,"North America>United States of America>Minnesota","Is Savage Tap Water Safe to Drink?"
13890,Savannah,"North America>United States of America>Tennessee","Is Savannah Tap Water Safe to Drink?"
13892,"Sayreville Boro","North America>United States of America>New Jersey","Is Sayreville Boro Tap Water Safe to Drink?"
13894,Scarsdale,"North America>United States of America>New York","Is Scarsdale Tap Water Safe to Drink?"
13897,Schererville,"North America>United States of America>Indiana","Is Schererville Tap Water Safe to Drink?"
13899,Schertz,"North America>United States of America>Texas","Is Schertz Tap Water Safe to Drink?"
13900,"Schiller Park","North America>United States of America>Illinois","Is Schiller Park Tap Water Safe to Drink?"
13901,"Schofield Barracks","North America>United States of America>Hawaii","Is Schofield Barracks Tap Water Safe to Drink?"
13904,"Schuylkill County","North America>United States of America>Pennsylvania","Is Schuylkill County Tap Water Safe to Drink?"
13905,"Scioto County","North America>United States of America>Ohio","Is Scioto County Tap Water Safe to Drink?"
13907,Scituate,"North America>United States of America>Massachusetts","Is Scituate Tap Water Safe to Drink?"
13910,Scotia,"North America>United States of America>New York","Is Scotia Tap Water Safe to Drink?"
13912,"Scott Depot (rr Name Scott)","North America>United States of America>West Virginia","Is Scott Depot (rr Name Scott) Tap Water Safe to Drink?"
13914,"Scotts Valley","North America>United States of America>California","Is Scotts Valley Tap Water Safe to Drink?"
13916,Scottsbluff,"North America>United States of America>Nebraska","Is Scottsbluff Tap Water Safe to Drink?"
13918,Scottsboro,"North America>United States of America>Alabama","Is Scottsboro Tap Water Safe to Drink?"
13921,"Sea Cliff","North America>United States of America>New York","Is Sea Cliff Tap Water Safe to Drink?"
13923,"Sea Isle City","North America>United States of America>New Jersey","Is Sea Isle City Tap Water Safe to Drink?"
13925,Seabrook,"North America>United States of America>New Hampshire","Is Seabrook Tap Water Safe to Drink?"
13926,Seabrook,"North America>United States of America>Texas","Is Seabrook Tap Water Safe to Drink?"
13928,Seagoville,"North America>United States of America>Texas","Is Seagoville Tap Water Safe to Drink?"
13930,"Seal Beach","North America>United States of America>California","Is Seal Beach Tap Water Safe to Drink?"
13932,Searcy,"North America>United States of America>Arkansas","Is Searcy Tap Water Safe to Drink?"
13934,"Seaside Heights Boro","North America>United States of America>New Jersey","Is Seaside Heights Boro Tap Water Safe to Drink?"
13936,"Seaside Park Boro","North America>United States of America>New Jersey","Is Seaside Park Boro Tap Water Safe to Drink?"
13939,"Sebastian County","North America>United States of America>Arkansas","Is Sebastian County Tap Water Safe to Drink?"
13941,Sedona,"North America>United States of America>Arizona","Is Sedona Tap Water Safe to Drink?"
13943,Seekonk,"North America>United States of America>Massachusetts","Is Seekonk Tap Water Safe to Drink?"
13945,Seguin,"North America>United States of America>Texas","Is Seguin Tap Water Safe to Drink?"
13948,Sellersburg,"North America>United States of America>Indiana","Is Sellersburg Tap Water Safe to Drink?"
13949,Selma,"North America>United States of America>Alabama","Is Selma Tap Water Safe to Drink?"
13951,Selma,"North America>United States of America>California","Is Selma Tap Water Safe to Drink?"
13954,Selmer,"North America>United States of America>Tennessee","Is Selmer Tap Water Safe to Drink?"
13956,Seneca,"North America>United States of America>South Carolina","Is Seneca Tap Water Safe to Drink?"
13957,"Sequoyah County","North America>United States of America>Oklahoma","Is Sequoyah County Tap Water Safe to Drink?"
13959,Sevierville,"North America>United States of America>Tennessee","Is Sevierville Tap Water Safe to Drink?"
13961,Seymour,"North America>United States of America>Indiana","Is Seymour Tap Water Safe to Drink?"
13963,Shafter,"North America>United States of America>California","Is Shafter Tap Water Safe to Drink?"
13965,Shakopee,"North America>United States of America>Minnesota","Is Shakopee Tap Water Safe to Drink?"
13967,Sharon,"North America>United States of America>Massachusetts","Is Sharon Tap Water Safe to Drink?"
13969,"Shasta County","North America>United States of America>California","Is Shasta County Tap Water Safe to Drink?"
13971,"Shasta Lake","North America>United States of America>California","Is Shasta Lake Tap Water Safe to Drink?"
13973,Shawnee,"North America>United States of America>Oklahoma","Is Shawnee Tap Water Safe to Drink?"
13975,Sheffield,"North America>United States of America>Alabama","Is Sheffield Tap Water Safe to Drink?"
13978,"Shelby County","North America>United States of America>Kentucky","Is Shelby County Tap Water Safe to Drink?"
13980,"Shelby Township","North America>United States of America>Michigan","Is Shelby Township Tap Water Safe to Drink?"
13982,Shelbyville,"North America>United States of America>Indiana","Is Shelbyville Tap Water Safe to Drink?"
13983,Shelbyville,"North America>United States of America>Kentucky","Is Shelbyville Tap Water Safe to Drink?"
13985,Shelbyville,"North America>United States of America>Tennessee","Is Shelbyville Tap Water Safe to Drink?"
13989,Sherwood,"North America>United States of America>Oregon","Is Sherwood Tap Water Safe to Drink?"
13990,Lakewood,"North America>United States of America>California","Is Lakewood Tap Water Safe to Drink?"
13991,Shillington,"North America>United States of America>Pennsylvania","Is Shillington Tap Water Safe to Drink?"
13993,"Ship Bottom Boro","North America>United States of America>New Jersey","Is Ship Bottom Boro Tap Water Safe to Drink?"
13994,Lakewood,"North America>United States of America>Washington","Is Lakewood Tap Water Safe to Drink?"
13995,Shippensburg,"North America>United States of America>Pennsylvania","Is Shippensburg Tap Water Safe to Drink?"
13997,Shoreview,"North America>United States of America>Minnesota","Is Shoreview Tap Water Safe to Drink?"
13999,Shorewood,"North America>United States of America>Illinois","Is Shorewood Tap Water Safe to Drink?"
14001,Shorewood,"North America>United States of America>Wisconsin","Is Shorewood Tap Water Safe to Drink?"
14002,Lampasas,"North America>United States of America>Texas","Is Lampasas Tap Water Safe to Drink?"
14003,"Show Low","North America>United States of America>Arizona","Is Show Low Tap Water Safe to Drink?"
14006,Shrewsbury,"North America>United States of America>Massachusetts","Is Shrewsbury Tap Water Safe to Drink?"
14007,Sidney,"North America>United States of America>Ohio","Is Sidney Tap Water Safe to Drink?"
14009,"Sierra Madre","North America>United States of America>California","Is Sierra Madre Tap Water Safe to Drink?"
14012,"Signal Hill","North America>United States of America>California","Is Signal Hill Tap Water Safe to Drink?"
14014,Sikeston,"North America>United States of America>Missouri","Is Sikeston Tap Water Safe to Drink?"
14016,"Siloam Springs","North America>United States of America>Arkansas","Is Siloam Springs Tap Water Safe to Drink?"
14018,"Silver City","North America>United States of America>New Mexico","Is Silver City Tap Water Safe to Drink?"
14020,Silverdale,"North America>United States of America>Washington","Is Silverdale Tap Water Safe to Drink?"
14023,"Six Mile","North America>United States of America>South Carolina","Is Six Mile Tap Water Safe to Drink?"
14025,"Skagit County","North America>United States of America>Washington","Is Skagit County Tap Water Safe to Drink?"
14027,Skokie,"North America>United States of America>Illinois","Is Skokie Tap Water Safe to Drink?"
14029,Slidell,"North America>United States of America>Louisiana","Is Slidell Tap Water Safe to Drink?"
14031,"Slippery Rock","North America>United States of America>Pennsylvania","Is Slippery Rock Tap Water Safe to Drink?"
14032,Lauderhill,"North America>United States of America>Florida","Is Lauderhill Tap Water Safe to Drink?"
14033,"Smith County","North America>United States of America>Texas","Is Smith County Tap Water Safe to Drink?"
14034,Laurel,"North America>United States of America>Mississippi","Is Laurel Tap Water Safe to Drink?"
14035,Smithfield,"North America>United States of America>North Carolina","Is Smithfield Tap Water Safe to Drink?"
14039,Smiths,"North America>United States of America>Alabama","Is Smiths Tap Water Safe to Drink?"
14041,Smyrna,"North America>United States of America>Delaware","Is Smyrna Tap Water Safe to Drink?"
14043,Smyrna,"North America>United States of America>Georgia","Is Smyrna Tap Water Safe to Drink?"
14045,Smyrna,"North America>United States of America>Tennessee","Is Smyrna Tap Water Safe to Drink?"
14047,"Snohomish County","North America>United States of America>Washington","Is Snohomish County Tap Water Safe to Drink?"
14049,Snoqualmie,"North America>United States of America>Washington","Is Snoqualmie Tap Water Safe to Drink?"
14051,Snyder,"North America>United States of America>Texas","Is Snyder Tap Water Safe to Drink?"
14053,Soddy-daisy,"North America>United States of America>Tennessee","Is Soddy-daisy Tap Water Safe to Drink?"
14055,"Solano County","North America>United States of America>California","Is Solano County Tap Water Safe to Drink?"
14057,Soledad,"North America>United States of America>California","Is Soledad Tap Water Safe to Drink?"
14059,Somers,"North America>United States of America>New York","Is Somers Tap Water Safe to Drink?"
14061,Somerset,"North America>United States of America>Kentucky","Is Somerset Tap Water Safe to Drink?"
14062,Somerset,"North America>United States of America>Massachusetts","Is Somerset Tap Water Safe to Drink?"
14064,Somersworth,"North America>United States of America>New Hampshire","Is Somersworth Tap Water Safe to Drink?"
14066,Somerton,"North America>United States of America>Arizona","Is Somerton Tap Water Safe to Drink?"
14067,Somerville,"North America>United States of America>Alabama","Is Somerville Tap Water Safe to Drink?"
14070,Sonoma,"North America>United States of America>California","Is Sonoma Tap Water Safe to Drink?"
14072,"Sonoma County","North America>United States of America>California","Is Sonoma County Tap Water Safe to Drink?"
14074,Sonora,"North America>United States of America>California","Is Sonora Tap Water Safe to Drink?"
14076,Soquel,"North America>United States of America>California","Is Soquel Tap Water Safe to Drink?"
14078,"South Arcadia","North America>United States of America>California","Is South Arcadia Tap Water Safe to Drink?"
14081,"South Burlington","North America>United States of America>Vermont","Is South Burlington Tap Water Safe to Drink?"
14082,Lecanto,"North America>United States of America>Florida","Is Lecanto Tap Water Safe to Drink?"
14083,"South Daytona","North America>United States of America>Florida","Is South Daytona Tap Water Safe to Drink?"
14084,"South Elgin","North America>United States of America>Illinois","Is South Elgin Tap Water Safe to Drink?"
14085,Lee,"North America>United States of America>New York","Is Lee Tap Water Safe to Drink?"
14086,"South Gate","North America>United States of America>California","Is South Gate Tap Water Safe to Drink?"
14089,"South Hadley","North America>United States of America>Massachusetts","Is South Hadley Tap Water Safe to Drink?"
14091,"South Holland","North America>United States of America>Illinois","Is South Holland Tap Water Safe to Drink?"
14093,"South Houston","North America>United States of America>Texas","Is South Houston Tap Water Safe to Drink?"
14095,"South Kingstown","North America>United States of America>Rhode Island","Is South Kingstown Tap Water Safe to Drink?"
14096,"South Kohala","North America>United States of America>Hawaii","Is South Kohala Tap Water Safe to Drink?"
14098,"South Lyon","North America>United States of America>Michigan","Is South Lyon Tap Water Safe to Drink?"
14099,"Lehigh County","North America>United States of America>Pennsylvania","Is Lehigh County Tap Water Safe to Drink?"
14101,"South Milwaukee","North America>United States of America>Wisconsin","Is South Milwaukee Tap Water Safe to Drink?"
14102,Lemont,"North America>United States of America>Illinois","Is Lemont Tap Water Safe to Drink?"
14103,"South Orange Village","North America>United States of America>New Jersey","Is South Orange Village Tap Water Safe to Drink?"
14104,"South Pasadena","North America>United States of America>California","Is South Pasadena Tap Water Safe to Drink?"
14107,"South River Boro","North America>United States of America>New Jersey","Is South River Boro Tap Water Safe to Drink?"
14108,"South Salt Lake City","North America>United States of America>Utah","Is South Salt Lake City Tap Water Safe to Drink?"
14110,"South San Francisco","North America>United States of America>California","Is South San Francisco Tap Water Safe to Drink?"
14112,"South San Gabriel","North America>United States of America>California","Is South San Gabriel Tap Water Safe to Drink?"
14115,"South Sioux City","North America>United States of America>Nebraska","Is South Sioux City Tap Water Safe to Drink?"
14117,"South St. Paul","North America>United States of America>Minnesota","Is South St. Paul Tap Water Safe to Drink?"
14119,Southampton,"North America>United States of America>New York","Is Southampton Tap Water Safe to Drink?"
14121,Southampton,"North America>United States of America>Pennsylvania","Is Southampton Tap Water Safe to Drink?"
14123,Southaven,"North America>United States of America>Mississippi","Is Southaven Tap Water Safe to Drink?"
14125,Southbridge,"North America>United States of America>Massachusetts","Is Southbridge Tap Water Safe to Drink?"
14128,Southgate,"North America>United States of America>Michigan","Is Southgate Tap Water Safe to Drink?"
14130,Southlake,"North America>United States of America>Texas","Is Southlake Tap Water Safe to Drink?"
14131,Southside,"North America>United States of America>Alabama","Is Southside Tap Water Safe to Drink?"
14133,Southwest,"North America>United States of America>California","Is Southwest Tap Water Safe to Drink?"
14135,"Spalding County","North America>United States of America>Georgia","Is Spalding County Tap Water Safe to Drink?"
14137,Spanaway,"North America>United States of America>Washington","Is Spanaway Tap Water Safe to Drink?"
14139,Liberty,"North America>United States of America>Missouri","Is Liberty Tap Water Safe to Drink?"
14140,"Spanish Fork","North America>United States of America>Utah","Is Spanish Fork Tap Water Safe to Drink?"
14142,Sparta,"North America>United States of America>Tennessee","Is Sparta Tap Water Safe to Drink?"
14143,"Licking County","North America>United States of America>Ohio","Is Licking County Tap Water Safe to Drink?"
14144,"Sparta Twp.","North America>United States of America>New Jersey","Is Sparta Twp. Tap Water Safe to Drink?"
14146,Spearfish,"North America>United States of America>South Dakota","Is Spearfish Tap Water Safe to Drink?"
14148,Speedway,"North America>United States of America>Indiana","Is Speedway Tap Water Safe to Drink?"
14150,Spencer,"North America>United States of America>Iowa","Is Spencer Tap Water Safe to Drink?"
14153,"Spokane County","North America>United States of America>Washington","Is Spokane County Tap Water Safe to Drink?"
14155,"Spotsylvania County","North America>United States of America>Virginia","Is Spotsylvania County Tap Water Safe to Drink?"
14156,"Spring Hill","North America>United States of America>Tennessee","Is Spring Hill Tap Water Safe to Drink?"
14158,"Spring Lake","North America>United States of America>North Carolina","Is Spring Lake Tap Water Safe to Drink?"
14160,"Spring Lake Boro","North America>United States of America>New Jersey","Is Spring Lake Boro Tap Water Safe to Drink?"
14162,Springboro,"North America>United States of America>Ohio","Is Springboro Tap Water Safe to Drink?"
14163,Springdale,"North America>United States of America>Arkansas","Is Springdale Tap Water Safe to Drink?"
14165,Springfield,"North America>United States of America>Florida","Is Springfield Tap Water Safe to Drink?"
14168,Springfield,"North America>United States of America>Kentucky","Is Springfield Tap Water Safe to Drink?"
14172,Springfield,"North America>United States of America>Ohio","Is Springfield Tap Water Safe to Drink?"
14174,Springfield,"North America>United States of America>Tennessee","Is Springfield Tap Water Safe to Drink?"
14177,Springville,"North America>United States of America>Utah","Is Springville Tap Water Safe to Drink?"
14179,"St Cloud","North America>United States of America>Florida","Is St Cloud Tap Water Safe to Drink?"
14182,"St Marys","North America>United States of America>Pennsylvania","Is St Marys Tap Water Safe to Drink?"
14183,Lithia,"North America>United States of America>Florida","Is Lithia Tap Water Safe to Drink?"
14184,"St. Albans","North America>United States of America>West Virginia","Is St. Albans Tap Water Safe to Drink?"
14185,"Little Chute","North America>United States of America>Wisconsin","Is Little Chute Tap Water Safe to Drink?"
14187,"St. Bernard Parish","North America>United States of America>Louisiana","Is St. Bernard Parish Tap Water Safe to Drink?"
14191,"St. Charles County","North America>United States of America>Missouri","Is St. Charles County Tap Water Safe to Drink?"
14193,"St. Charles Parish","North America>United States of America>Louisiana","Is St. Charles Parish Tap Water Safe to Drink?"
14195,"St. Clair Shores","North America>United States of America>Michigan","Is St. Clair Shores Tap Water Safe to Drink?"
14198,"St. John","North America>United States of America>Indiana","Is St. John Tap Water Safe to Drink?"
14200,"St. John The Baptist Parish","North America>United States of America>Louisiana","Is St. John The Baptist Parish Tap Water Safe to Drink?"
14201,"St. Landry Parish","North America>United States of America>Louisiana","Is St. Landry Parish Tap Water Safe to Drink?"
14205,"St. Louis And St. Charles Counties","North America>United States of America>Missouri","Is St. Louis And St. Charles Counties Tap Water Safe to Drink?"
14207,"St. Louis Park","North America>United States of America>Minnesota","Is St. Louis Park Tap Water Safe to Drink?"
14209,"St. Mary's County","North America>United States of America>Maryland","Is St. Mary's County Tap Water Safe to Drink?"
14211,"St. Marys","North America>United States of America>Georgia","Is St. Marys Tap Water Safe to Drink?"
14215,"St. Peter","North America>United States of America>Minnesota","Is St. Peter Tap Water Safe to Drink?"
14217,"St. Peters","North America>United States of America>Missouri","Is St. Peters Tap Water Safe to Drink?"
14218,"St. Tammany Parish","North America>United States of America>Louisiana","Is St. Tammany Parish Tap Water Safe to Drink?"
14220,Stafford,"North America>United States of America>Virginia","Is Stafford Tap Water Safe to Drink?"
14222,"Stafford Twp.","North America>United States of America>New Jersey","Is Stafford Twp. Tap Water Safe to Drink?"
14224,Stanford,"North America>United States of America>California","Is Stanford Tap Water Safe to Drink?"
14228,Statesville,"North America>United States of America>North Carolina","Is Statesville Tap Water Safe to Drink?"
14230,Staunton,"North America>United States of America>Virginia","Is Staunton Tap Water Safe to Drink?"
14232,Stephenville,"North America>United States of America>Texas","Is Stephenville Tap Water Safe to Drink?"
14234,Sterling,"North America>United States of America>Colorado","Is Sterling Tap Water Safe to Drink?"
14237,Steubenville,"North America>United States of America>Ohio","Is Steubenville Tap Water Safe to Drink?"
14240,Stillwater,"North America>United States of America>Minnesota","Is Stillwater Tap Water Safe to Drink?"
14243,Stoneham,"North America>United States of America>Massachusetts","Is Stoneham Tap Water Safe to Drink?"
14244,"Long Beach Twp.","North America>United States of America>New Jersey","Is Long Beach Twp. Tap Water Safe to Drink?"
14245,"Storm Lake","North America>United States of America>Iowa","Is Storm Lake Tap Water Safe to Drink?"
14247,Stoughton,"North America>United States of America>Massachusetts","Is Stoughton Tap Water Safe to Drink?"
14248,Stoughton,"North America>United States of America>Wisconsin","Is Stoughton Tap Water Safe to Drink?"
14250,Stow,"North America>United States of America>Ohio","Is Stow Tap Water Safe to Drink?"
14251,Streamwood,"North America>United States of America>Illinois","Is Streamwood Tap Water Safe to Drink?"
14253,Streator,"North America>United States of America>Illinois","Is Streator Tap Water Safe to Drink?"
14255,Streetsboro,"North America>United States of America>Ohio","Is Streetsboro Tap Water Safe to Drink?"
14257,Struthers,"North America>United States of America>Ohio","Is Struthers Tap Water Safe to Drink?"
14258,Stuart,"North America>United States of America>Florida","Is Stuart Tap Water Safe to Drink?"
14260,Sturgis,"North America>United States of America>Michigan","Is Sturgis Tap Water Safe to Drink?"
14262,Sudbury,"North America>United States of America>Massachusetts","Is Sudbury Tap Water Safe to Drink?"
14264,Suffolk,"North America>United States of America>Virginia","Is Suffolk Tap Water Safe to Drink?"
14266,Sulphur,"North America>United States of America>Louisiana","Is Sulphur Tap Water Safe to Drink?"
14269,"Sulphur Springs","North America>United States of America>Texas","Is Sulphur Springs Tap Water Safe to Drink?"
14270,Summerville,"North America>United States of America>Georgia","Is Summerville Tap Water Safe to Drink?"
14272,Summerville,"North America>United States of America>South Carolina","Is Summerville Tap Water Safe to Drink?"
14274,Summit,"North America>United States of America>Illinois","Is Summit Tap Water Safe to Drink?"
14276,"Summit County","North America>United States of America>Ohio","Is Summit County Tap Water Safe to Drink?"
14278,"Sun City","North America>United States of America>Arizona","Is Sun City Tap Water Safe to Drink?"
14280,"Sun City West","North America>United States of America>Arizona","Is Sun City West Tap Water Safe to Drink?"
14281,"Sun Prairie","North America>United States of America>Wisconsin","Is Sun Prairie Tap Water Safe to Drink?"
14283,"Sun Valley","North America>United States of America>Nevada","Is Sun Valley Tap Water Safe to Drink?"
14285,Sunbury,"North America>United States of America>Pennsylvania","Is Sunbury Tap Water Safe to Drink?"
14287,"Sunland Park","North America>United States of America>New Mexico","Is Sunland Park Tap Water Safe to Drink?"
14288,Sunnyside,"North America>United States of America>Washington","Is Sunnyside Tap Water Safe to Drink?"
14292,Superior,"North America>United States of America>Colorado","Is Superior Tap Water Safe to Drink?"
14294,Superior,"North America>United States of America>Wisconsin","Is Superior Tap Water Safe to Drink?"
14296,Sussex,"North America>United States of America>Wisconsin","Is Sussex Tap Water Safe to Drink?"
14298,Swampscott,"North America>United States of America>Massachusetts","Is Swampscott Tap Water Safe to Drink?"
14300,Swansea,"North America>United States of America>Massachusetts","Is Swansea Tap Water Safe to Drink?"
14302,Sweetwater,"North America>United States of America>Tennessee","Is Sweetwater Tap Water Safe to Drink?"
14304,Sweetwater,"North America>United States of America>Texas","Is Sweetwater Tap Water Safe to Drink?"
14306,Sycamore,"North America>United States of America>Illinois","Is Sycamore Tap Water Safe to Drink?"
14308,Sylacauga,"North America>United States of America>Alabama","Is Sylacauga Tap Water Safe to Drink?"
14310,Sylvania,"North America>United States of America>Ohio","Is Sylvania Tap Water Safe to Drink?"
14312,Syracuse,"North America>United States of America>Utah","Is Syracuse Tap Water Safe to Drink?"
14315,Tahlequah,"North America>United States of America>Oklahoma","Is Tahlequah Tap Water Safe to Drink?"
14317,Talbott,"North America>United States of America>Tennessee","Is Talbott Tap Water Safe to Drink?"
14319,Talladega,"North America>United States of America>Alabama","Is Talladega Tap Water Safe to Drink?"
14322,Tallmadge,"North America>United States of America>Ohio","Is Tallmadge Tap Water Safe to Drink?"
14324,Tamarac,"North America>United States of America>Florida","Is Tamarac Tap Water Safe to Drink?"
14326,"Tangipahoa Parish","North America>United States of America>Louisiana","Is Tangipahoa Parish Tap Water Safe to Drink?"
14327,Tarboro,"North America>United States of America>North Carolina","Is Tarboro Tap Water Safe to Drink?"
14329,"Tarpon Springs","North America>United States of America>Florida","Is Tarpon Springs Tap Water Safe to Drink?"
14331,Tarrytown,"North America>United States of America>New York","Is Tarrytown Tap Water Safe to Drink?"
14333,Taunton,"North America>United States of America>Massachusetts","Is Taunton Tap Water Safe to Drink?"
14335,Tavares,"North America>United States of America>Florida","Is Tavares Tap Water Safe to Drink?"
14336,"Madison Boro","North America>United States of America>New Jersey","Is Madison Boro Tap Water Safe to Drink?"
14337,Taylor,"North America>United States of America>Michigan","Is Taylor Tap Water Safe to Drink?"
14339,Taylor,"North America>United States of America>Texas","Is Taylor Tap Water Safe to Drink?"
14345,Taylorsville,"North America>United States of America>North Carolina","Is Taylorsville Tap Water Safe to Drink?"
14347,Taylorville,"North America>United States of America>Illinois","Is Taylorville Tap Water Safe to Drink?"
14349,"Tega Cay","North America>United States of America>South Carolina","Is Tega Cay Tap Water Safe to Drink?"
14352,"Temple Terrace","North America>United States of America>Florida","Is Temple Terrace Tap Water Safe to Drink?"
14354,Tequesta,"North America>United States of America>Florida","Is Tequesta Tap Water Safe to Drink?"
14357,"Terrebonne Parish","North America>United States of America>Louisiana","Is Terrebonne Parish Tap Water Safe to Drink?"
14359,Terrell,"North America>United States of America>Texas","Is Terrell Tap Water Safe to Drink?"
