id,Title,"City name",Categories
6497,"Is Bergen County Tap Water Safe to Drink?","Bergen County","North America>United States of America>New Jersey"
6504,"Is Binghamton Tap Water Safe to Drink?",Binghamton,"North America>United States of America>New York"
6505,"Is Birmingham Tap Water Safe to Drink?",Birmingham,"North America>United States of America>Alabama"
6506,"Is Bismarck Tap Water Safe to Drink?",Bismarck,"North America>United States of America>North Dakota"
6507,"Is Blacksburg Tap Water Safe to Drink?",Blacksburg,"North America>United States of America>Virginia"
6508,"Is Bloomfield Hills Tap Water Safe to Drink?","Bloomfield Hills","North America>United States of America>Michigan"
6509,"Is Bloomington Tap Water Safe to Drink?",Bloomington,"North America>United States of America>Illinois"
6510,"Is Bloomington Tap Water Safe to Drink?",Bloomington,"North America>United States of America>Indiana"
6511,"Is Boca Raton Tap Water Safe to Drink?","Boca Raton","North America>United States of America>Florida"
6512,"Is Boise Tap Water Safe to Drink?",Boise,"North America>United States of America>Idaho"
6513,"Is Boone Tap Water Safe to Drink?",Boone,"North America>United States of America>North Carolina"
6514,"Is Boston Tap Water Safe to Drink?",Boston,"North America>United States of America>Massachusetts"
6515,"Is Boulder Tap Water Safe to Drink?",Boulder,"North America>United States of America>Colorado"
6516,"Is Bowling Green Tap Water Safe to Drink?","Bowling Green","North America>United States of America>Kentucky"
6524,"Is Brentwood Tap Water Safe to Drink?",Brentwood,"North America>United States of America>Tennessee"
6525,"Is Bridgeport Tap Water Safe to Drink?",Bridgeport,"North America>United States of America>Connecticut"
6517,"Is Boynton Beach Tap Water Safe to Drink?","Boynton Beach","North America>United States of America>Florida"
6518,"Is Bozeman Tap Water Safe to Drink?",Bozeman,"North America>United States of America>Montana"
6519,"Is Bradenton Tap Water Safe to Drink?",Bradenton,"North America>United States of America>Florida"
6520,"Is Brainerd Tap Water Safe to Drink?",Brainerd,"North America>United States of America>Minnesota"
6521,"Is Brea Tap Water Safe to Drink?",Brea,"North America>United States of America>California"
6522,"Is Bremerton Tap Water Safe to Drink?",Bremerton,"North America>United States of America>Washington"
6523,"Is Brentwood Tap Water Safe to Drink?",Brentwood,"North America>United States of America>California"
6526,"Is Bridgewater Tap Water Safe to Drink?",Bridgewater,"North America>United States of America>Massachusetts"
6527,"Is Bronx Tap Water Safe to Drink?",Bronx,"North America>United States of America>New York"
6528,"Is Brookhaven Tap Water Safe to Drink?",Brookhaven,"North America>United States of America>Mississippi"
6529,"Is Brooklyn Tap Water Safe to Drink?",Brooklyn,"North America>United States of America>New York"
6530,"Is Brownsville Tap Water Safe to Drink?",Brownsville,"North America>United States of America>Texas"
6531,"Is Brunswick Tap Water Safe to Drink?",Brunswick,"North America>United States of America>Georgia"
6532,"Is Buffalo Tap Water Safe to Drink?",Buffalo,"North America>United States of America>New York"
6540,"Is Cambridge Tap Water Safe to Drink?",Cambridge,"North America>United States of America>Massachusetts"
6541,"Is Canoga Park Tap Water Safe to Drink?","Canoga Park","North America>United States of America>California"
6533,"Is Bullhead City Tap Water Safe to Drink?","Bullhead City","North America>United States of America>Arizona"
6534,"Is Burbank Tap Water Safe to Drink?",Burbank,"North America>United States of America>California"
6535,"Is Burley Tap Water Safe to Drink?",Burley,"North America>United States of America>Idaho"
6536,"Is Burlington Tap Water Safe to Drink?",Burlington,"North America>United States of America>Iowa"
6537,"Is Burlington Tap Water Safe to Drink?",Burlington,"North America>United States of America>Vermont"
6538,"Is Butte Tap Water Safe to Drink?",Butte,"North America>United States of America>Montana"
6539,"Is Camarillo Tap Water Safe to Drink?",Camarillo,"North America>United States of America>California"
6542,"Is Canton Tap Water Safe to Drink?",Canton,"North America>United States of America>Ohio"
6543,"Is Cape Girardeau Tap Water Safe to Drink?","Cape Girardeau","North America>United States of America>Missouri"
6544,"Is Carbondale Tap Water Safe to Drink?",Carbondale,"North America>United States of America>Illinois"
6545,"Is Carlsbad Tap Water Safe to Drink?",Carlsbad,"North America>United States of America>California"
6546,"Is Carlsbad Tap Water Safe to Drink?",Carlsbad,"North America>United States of America>New Mexico"
6547,"Is Carson City Tap Water Safe to Drink?","Carson City","North America>United States of America>Nevada"
6548,"Is Cartersville Tap Water Safe to Drink?",Cartersville,"North America>United States of America>Georgia"
6549,"Is Cary Tap Water Safe to Drink?",Cary,"North America>United States of America>North Carolina"
6550,"Is Casper Tap Water Safe to Drink?",Casper,"North America>United States of America>Wyoming"
6556,"Is Chapel Hill Tap Water Safe to Drink?","Chapel Hill","North America>United States of America>North Carolina"
6557,"Is Charleston Tap Water Safe to Drink?",Charleston,"North America>United States of America>South Carolina"
6551,"Is Cedar City Tap Water Safe to Drink?","Cedar City","North America>United States of America>Utah"
6552,"Is Cedar Rapids Tap Water Safe to Drink?","Cedar Rapids","North America>United States of America>Iowa"
6553,"Is Centreville Tap Water Safe to Drink?",Centreville,"North America>United States of America>Virginia"
6554,"Is Champaign Tap Water Safe to Drink?",Champaign,"North America>United States of America>Illinois"
6555,"Is Chandler Tap Water Safe to Drink?",Chandler,"North America>United States of America>Arizona"
6558,"Is Charleston Tap Water Safe to Drink?",Charleston,"North America>United States of America>West Virginia"
6559,"Is Charlotte Tap Water Safe to Drink?",Charlotte,"North America>United States of America>North Carolina"
6560,"Is Charlottesville Tap Water Safe to Drink?",Charlottesville,"North America>United States of America>Virginia"
6561,"Is Chattanooga Tap Water Safe to Drink?",Chattanooga,"North America>United States of America>Tennessee"
6562,"Is Cherry Hill Tap Water Safe to Drink?","Cherry Hill","North America>United States of America>New Jersey"
6563,"Is Chesapeake Tap Water Safe to Drink?",Chesapeake,"North America>United States of America>Virginia"
6564,"Is Cheyenne Tap Water Safe to Drink?",Cheyenne,"North America>United States of America>Wyoming"
6566,"Is Chico Tap Water Safe to Drink?",Chico,"North America>United States of America>California"
6567,"Is Chula Vista Tap Water Safe to Drink?","Chula Vista","North America>United States of America>California"
6572,"Is Cleveland Tap Water Safe to Drink?",Cleveland,"North America>United States of America>Ohio"
6573,"Is Clifton Tap Water Safe to Drink?",Clifton,"North America>United States of America>New Jersey"
6568,"Is Cincinnati Tap Water Safe to Drink?",Cincinnati,"North America>United States of America>Ohio"
6569,"Is Citrus Heights Tap Water Safe to Drink?","Citrus Heights","North America>United States of America>California"
6570,"Is Clarksville Tap Water Safe to Drink?",Clarksville,"North America>United States of America>Tennessee"
6571,"Is Clearwater Tap Water Safe to Drink?",Clearwater,"North America>United States of America>Florida"
6574,"Is Clinton Township Tap Water Safe to Drink?","Clinton Township","North America>United States of America>Michigan"
6575,"Is Clovis Tap Water Safe to Drink?",Clovis,"North America>United States of America>New Mexico"
6576,"Is Cody Tap Water Safe to Drink?",Cody,"North America>United States of America>Wyoming"
6577,"Is Coeur D'Alene Tap Water Safe to Drink?","Coeur D'Alene","North America>United States of America>Idaho"
6578,"Is College Park Tap Water Safe to Drink?","College Park","North America>United States of America>Maryland"
6579,"Is College Station Tap Water Safe to Drink?","College Station","North America>United States of America>Texas"
6580,"Is Colorado Springs Tap Water Safe to Drink?","Colorado Springs","North America>United States of America>Colorado"
6581,"Is Colton Tap Water Safe to Drink?",Colton,"North America>United States of America>California"
6582,"Is Columbia Tap Water Safe to Drink?",Columbia,"North America>United States of America>Maryland"
6583,"Is Columbia Tap Water Safe to Drink?",Columbia,"North America>United States of America>Missouri"
6586,"Is Columbus Tap Water Safe to Drink?",Columbus,"North America>United States of America>Indiana"
6587,"Is Columbus Tap Water Safe to Drink?",Columbus,"North America>United States of America>Ohio"
6588,"Is Concord Tap Water Safe to Drink?",Concord,"North America>United States of America>California"
6589,"Is Concord Tap Water Safe to Drink?",Concord,"North America>United States of America>New Hampshire"
6602,"Is Cumming Tap Water Safe to Drink?",Cumming,"North America>United States of America>Georgia"
6584,"Is Columbia Tap Water Safe to Drink?",Columbia,"North America>United States of America>South Carolina"
6585,"Is Columbus Tap Water Safe to Drink?",Columbus,"North America>United States of America>Georgia"
6590,"Is Conroe Tap Water Safe to Drink?",Conroe,"North America>United States of America>Texas"
6591,"Is Cookeville Tap Water Safe to Drink?",Cookeville,"North America>United States of America>Tennessee"
6592,"Is Coos Bay Tap Water Safe to Drink?","Coos Bay","North America>United States of America>Oregon"
6593,"Is Coral Springs Tap Water Safe to Drink?","Coral Springs","North America>United States of America>Florida"
6594,"Is Corona Tap Water Safe to Drink?",Corona,"North America>United States of America>California"
6595,"Is Corpus Christi Tap Water Safe to Drink?","Corpus Christi","North America>United States of America>Texas"
6596,"Is Corvallis Tap Water Safe to Drink?",Corvallis,"North America>United States of America>Oregon"
6597,"Is Costa Mesa Tap Water Safe to Drink?","Costa Mesa","North America>United States of America>California"
6598,"Is Cottonwood Tap Water Safe to Drink?",Cottonwood,"North America>United States of America>Arizona"
6599,"Is Crestview Tap Water Safe to Drink?",Crestview,"North America>United States of America>Florida"
6600,"Is Crystal Lake Tap Water Safe to Drink?","Crystal Lake","North America>United States of America>Illinois"
6601,"Is Cumberland Tap Water Safe to Drink?",Cumberland,"North America>United States of America>Maryland"
6604,"Is Dallas Tap Water Safe to Drink?",Dallas,"North America>United States of America>Texas"
6605,"Is Danbury Tap Water Safe to Drink?",Danbury,"North America>United States of America>Connecticut"
6619,"Is Denver Tap Water Safe to Drink?",Denver,"North America>United States of America>Colorado"
6620,"Is Des Moines Tap Water Safe to Drink?","Des Moines","North America>United States of America>Iowa"
6603,"Is Cupertino Tap Water Safe to Drink?",Cupertino,"North America>United States of America>California"
6606,"Is Danville Tap Water Safe to Drink?",Danville,"North America>United States of America>California"
6607,"Is Danville Tap Water Safe to Drink?",Danville,"North America>United States of America>Virginia"
6608,"Is Davenport Tap Water Safe to Drink?",Davenport,"North America>United States of America>Iowa"
6609,"Is Davis Tap Water Safe to Drink?",Davis,"North America>United States of America>California"
6610,"Is Dayton Tap Water Safe to Drink?",Dayton,"North America>United States of America>Ohio"
6611,"Is Daytona Beach Tap Water Safe to Drink?","Daytona Beach","North America>United States of America>Florida"
6612,"Is Decatur Tap Water Safe to Drink?",Decatur,"North America>United States of America>Illinois"
6613,"Is Deerfield Beach Tap Water Safe to Drink?","Deerfield Beach","North America>United States of America>Florida"
6614,"Is DeKalb Tap Water Safe to Drink?",DeKalb,"North America>United States of America>Illinois"
6615,"Is Del Rio Tap Water Safe to Drink?","Del Rio","North America>United States of America>Texas"
6616,"Is Deland Tap Water Safe to Drink?",Deland,"North America>United States of America>Florida"
6617,"Is Delray Beach Tap Water Safe to Drink?","Delray Beach","North America>United States of America>Florida"
6618,"Is Denton Tap Water Safe to Drink?",Denton,"North America>United States of America>Texas"
6621,"Is Des Plaines Tap Water Safe to Drink?","Des Plaines","North America>United States of America>Illinois"
6636,"Is Eagle River Tap Water Safe to Drink?","Eagle River","North America>United States of America>Alaska"
6622,"Is Detroit Tap Water Safe to Drink?",Detroit,"North America>United States of America>Michigan"
6623,"Is Dodge City Tap Water Safe to Drink?","Dodge City","North America>United States of America>Kansas"
6624,"Is Dothan Tap Water Safe to Drink?",Dothan,"North America>United States of America>Alabama"
6625,"Is Dover Tap Water Safe to Drink?",Dover,"North America>United States of America>Delaware"
6626,"Is Dover Tap Water Safe to Drink?",Dover,"North America>United States of America>New Hampshire"
6627,"Is Downey Tap Water Safe to Drink?",Downey,"North America>United States of America>California"
6628,"Is Downingtown Tap Water Safe to Drink?",Downingtown,"North America>United States of America>Pennsylvania"
6629,"Is Doylestown Tap Water Safe to Drink?",Doylestown,"North America>United States of America>Pennsylvania"
6630,"Is Dublin Tap Water Safe to Drink?",Dublin,"North America>United States of America>Ohio"
6631,"Is Dubuque Tap Water Safe to Drink?",Dubuque,"North America>United States of America>Iowa"
6632,"Is Duluth Tap Water Safe to Drink?",Duluth,"North America>United States of America>Georgia"
6633,"Is Duluth Tap Water Safe to Drink?",Duluth,"North America>United States of America>Minnesota"
6634,"Is Durango Tap Water Safe to Drink?",Durango,"North America>United States of America>Colorado"
6635,"Is Durham Tap Water Safe to Drink?",Durham,"North America>United States of America>North Carolina"
6637,"Is East Lansing Tap Water Safe to Drink?","East Lansing","North America>United States of America>Michigan"
6652,"Is Erie Tap Water Safe to Drink?",Erie,"North America>United States of America>Pennsylvania"
6653,"Is Eugene Tap Water Safe to Drink?",Eugene,"North America>United States of America>Oregon"
6638,"Is East Providence Tap Water Safe to Drink?","East Providence","North America>United States of America>Rhode Island"
6639,"Is Eau Claire Tap Water Safe to Drink?","Eau Claire","North America>United States of America>Wisconsin"
6640,"Is Eden Prairie Tap Water Safe to Drink?","Eden Prairie","North America>United States of America>Minnesota"
6641,"Is Edison Twp. Tap Water Safe to Drink?","Edison Twp.","North America>United States of America>New Jersey"
6642,"Is Edmond Tap Water Safe to Drink?",Edmond,"North America>United States of America>Oklahoma"
6643,"Is Edwardsville Tap Water Safe to Drink?",Edwardsville,"North America>United States of America>Illinois"
6644,"Is El Cajon Tap Water Safe to Drink?","El Cajon","North America>United States of America>California"
6645,"Is El Centro Tap Water Safe to Drink?","El Centro","North America>United States of America>California"
6646,"Is El Dorado Tap Water Safe to Drink?","El Dorado","North America>United States of America>Arkansas"
6647,"Is El Paso Tap Water Safe to Drink?","El Paso","North America>United States of America>Texas"
6648,"Is Elizabethtown Tap Water Safe to Drink?",Elizabethtown,"North America>United States of America>Kentucky"
6649,"Is Elkhart Tap Water Safe to Drink?",Elkhart,"North America>United States of America>Indiana"
6650,"Is Elko Tap Water Safe to Drink?",Elko,"North America>United States of America>Nevada"
6651,"Is Elmira Tap Water Safe to Drink?",Elmira,"North America>United States of America>New York"
6667,"Is Fayetteville Tap Water Safe to Drink?",Fayetteville,"North America>United States of America>North Carolina"
6668,"Is Flagstaff Tap Water Safe to Drink?",Flagstaff,"North America>United States of America>Arizona"
6669,"Is Flint Tap Water Safe to Drink?",Flint,"North America>United States of America>Michigan"
6654,"Is Eureka Tap Water Safe to Drink?",Eureka,"North America>United States of America>California"
6655,"Is Evanston Tap Water Safe to Drink?",Evanston,"North America>United States of America>Illinois"
6656,"Is Evansville Tap Water Safe to Drink?",Evansville,"North America>United States of America>Indiana"
6657,"Is Everett Tap Water Safe to Drink?",Everett,"North America>United States of America>Washington"
6658,"Is Fairbanks Tap Water Safe to Drink?",Fairbanks,"North America>United States of America>Alaska"
6659,"Is Fairfax Tap Water Safe to Drink?",Fairfax,"North America>United States of America>Virginia"
6660,"Is Fairfield Tap Water Safe to Drink?",Fairfield,"North America>United States of America>California"
6661,"Is Fairfield Tap Water Safe to Drink?",Fairfield,"North America>United States of America>Connecticut"
6662,"Is Fall River Tap Water Safe to Drink?","Fall River","North America>United States of America>Massachusetts"
6663,"Is Fargo Tap Water Safe to Drink?",Fargo,"North America>United States of America>North Dakota"
6664,"Is Farmington Tap Water Safe to Drink?",Farmington,"North America>United States of America>New Mexico"
6665,"Is Farmington Hills Tap Water Safe to Drink?","Farmington Hills","North America>United States of America>Michigan"
6666,"Is Fayetteville Tap Water Safe to Drink?",Fayetteville,"North America>United States of America>Arkansas"
6670,"Is Florence Tap Water Safe to Drink?",Florence,"North America>United States of America>Alabama"
6671,"Is Fond Du Lac Tap Water Safe to Drink?","Fond Du Lac","North America>United States of America>Wisconsin"
6685,"Is Fresno Tap Water Safe to Drink?",Fresno,"North America>United States of America>California"
6672,"Is Fontana Tap Water Safe to Drink?",Fontana,"North America>United States of America>California"
6673,"Is Fort Collins Tap Water Safe to Drink?","Fort Collins","North America>United States of America>Colorado"
6674,"Is Fort Lauderdale Tap Water Safe to Drink?","Fort Lauderdale","North America>United States of America>Florida"
6675,"Is Fort Myers Tap Water Safe to Drink?","Fort Myers","North America>United States of America>Florida"
6676,"Is Fort Smith Tap Water Safe to Drink?","Fort Smith","North America>United States of America>Arkansas"
6677,"Is Fort Walton Beach Tap Water Safe to Drink?","Fort Walton Beach","North America>United States of America>Florida"
6678,"Is Fort Wayne Tap Water Safe to Drink?","Fort Wayne","North America>United States of America>Indiana"
6679,"Is Fort Worth Tap Water Safe to Drink?","Fort Worth","North America>United States of America>Texas"
6680,"Is Foster City Tap Water Safe to Drink?","Foster City","North America>United States of America>California"
6681,"Is Franklin Tap Water Safe to Drink?",Franklin,"North America>United States of America>Tennessee"
6682,"Is Frederick Tap Water Safe to Drink?",Frederick,"North America>United States of America>Maryland"
6683,"Is Fredericksburg Tap Water Safe to Drink?",Fredericksburg,"North America>United States of America>Virginia"
6687,"Is Fullerton Tap Water Safe to Drink?",Fullerton,"North America>United States of America>California"
6688,"Is Gadsden Tap Water Safe to Drink?",Gadsden,"North America>United States of America>Alabama"
6686,"Is Frisco Tap Water Safe to Drink?",Frisco,"North America>United States of America>Texas"
6690,"Is Gainesville Tap Water Safe to Drink?",Gainesville,"North America>United States of America>Georgia"
6691,"Is Gaithersburg Tap Water Safe to Drink?",Gaithersburg,"North America>United States of America>Maryland"
6692,"Is Galesburg Tap Water Safe to Drink?",Galesburg,"North America>United States of America>Illinois"
6693,"Is Galveston Tap Water Safe to Drink?",Galveston,"North America>United States of America>Texas"
6694,"Is Garden Grove Tap Water Safe to Drink?","Garden Grove","North America>United States of America>California"
6695,"Is Garland Tap Water Safe to Drink?",Garland,"North America>United States of America>Texas"
6696,"Is Gastonia Tap Water Safe to Drink?",Gastonia,"North America>United States of America>North Carolina"
6697,"Is Germantown Tap Water Safe to Drink?",Germantown,"North America>United States of America>Maryland"
6698,"Is Gig Harbor Tap Water Safe to Drink?","Gig Harbor","North America>United States of America>Washington"
6699,"Is Gilbert Tap Water Safe to Drink?",Gilbert,"North America>United States of America>Arizona"
6700,"Is Gillette Tap Water Safe to Drink?",Gillette,"North America>United States of America>Wyoming"
6701,"Is Glendale Tap Water Safe to Drink?",Glendale,"North America>United States of America>Arizona"
6705,"Is Grand Island Tap Water Safe to Drink?","Grand Island","North America>United States of America>Nebraska"
6706,"Is Grand Junction Tap Water Safe to Drink?","Grand Junction","North America>United States of America>Colorado"
6707,"Is Grand Rapids Tap Water Safe to Drink?","Grand Rapids","North America>United States of America>Michigan"
6689,"Is Gainesville Tap Water Safe to Drink?",Gainesville,"North America>United States of America>Florida"
6702,"Is Glendale Tap Water Safe to Drink?",Glendale,"North America>United States of America>California"
6703,"Is Granbury Tap Water Safe to Drink?",Granbury,"North America>United States of America>Texas"
6704,"Is Grand Forks Tap Water Safe to Drink?","Grand Forks","North America>United States of America>North Dakota"
6708,"Is Grants Pass Tap Water Safe to Drink?","Grants Pass","North America>United States of America>Oregon"
6709,"Is Grapevine Tap Water Safe to Drink?",Grapevine,"North America>United States of America>Texas"
6710,"Is Grass Valley Tap Water Safe to Drink?","Grass Valley","North America>United States of America>California"
6711,"Is Great Falls Tap Water Safe to Drink?","Great Falls","North America>United States of America>Montana"
6712,"Is Greeley Tap Water Safe to Drink?",Greeley,"North America>United States of America>Colorado"
6713,"Is Green Bay Tap Water Safe to Drink?","Green Bay","North America>United States of America>Wisconsin"
6714,"Is Greensboro Tap Water Safe to Drink?",Greensboro,"North America>United States of America>North Carolina"
6715,"Is Greensburg Tap Water Safe to Drink?",Greensburg,"North America>United States of America>Indiana"
6716,"Is Greenville Tap Water Safe to Drink?",Greenville,"North America>United States of America>North Carolina"
6717,"Is Greenville Tap Water Safe to Drink?",Greenville,"North America>United States of America>South Carolina"
6723,"Is Hanover Tap Water Safe to Drink?",Hanover,"North America>United States of America>New Hampshire"
6724,"Is Harlingen Tap Water Safe to Drink?",Harlingen,"North America>United States of America>Texas"
6725,"Is Harrisburg Tap Water Safe to Drink?",Harrisburg,"North America>United States of America>North Carolina"
6718,"Is Greenville Tap Water Safe to Drink?",Greenville,"North America>United States of America>Texas"
6719,"Is Gresham Tap Water Safe to Drink?",Gresham,"North America>United States of America>Oregon"
6720,"Is Gulfport Tap Water Safe to Drink?",Gulfport,"North America>United States of America>Mississippi"
6721,"Is Hagerstown Tap Water Safe to Drink?",Hagerstown,"North America>United States of America>Maryland"
6722,"Is Hamilton Tap Water Safe to Drink?",Hamilton,"North America>United States of America>Ohio"
6726,"Is Harrison Tap Water Safe to Drink?",Harrison,"North America>United States of America>Arkansas"
6727,"Is Hartford Tap Water Safe to Drink?",Hartford,"North America>United States of America>Wisconsin"
6728,"Is Hattiesburg Tap Water Safe to Drink?",Hattiesburg,"North America>United States of America>Mississippi"
6729,"Is Haverhill Tap Water Safe to Drink?",Haverhill,"North America>United States of America>Massachusetts"
6730,"Is Hayward Tap Water Safe to Drink?",Hayward,"North America>United States of America>California"
6731,"Is Helena Tap Water Safe to Drink?",Helena,"North America>United States of America>Montana"
6732,"Is Hempstead Tap Water Safe to Drink?",Hempstead,"North America>United States of America>New York"
6733,"Is Henderson Tap Water Safe to Drink?",Henderson,"North America>United States of America>Nevada"
6740,"Is Hilton Head Island Tap Water Safe to Drink?","Hilton Head Island","North America>United States of America>South Carolina"
6741,"Is Hobbs Tap Water Safe to Drink?",Hobbs,"North America>United States of America>New Mexico"
6742,"Is Hoboken City Tap Water Safe to Drink?","Hoboken City","North America>United States of America>New Jersey"
6743,"Is Holland Tap Water Safe to Drink?",Holland,"North America>United States of America>Michigan"
6734,"Is Herndon Tap Water Safe to Drink?",Herndon,"North America>United States of America>Virginia"
6735,"Is Hickory Tap Water Safe to Drink?",Hickory,"North America>United States of America>North Carolina"
6736,"Is High Point Tap Water Safe to Drink?","High Point","North America>United States of America>North Carolina"
6737,"Is Highlands Ranch Tap Water Safe to Drink?","Highlands Ranch","North America>United States of America>Colorado"
6738,"Is Hillsboro Tap Water Safe to Drink?",Hillsboro,"North America>United States of America>Oregon"
6739,"Is Hilo Tap Water Safe to Drink?",Hilo,"North America>United States of America>Hawaii"
6744,"Is Hollywood Tap Water Safe to Drink?",Hollywood,"North America>United States of America>Florida"
6746,"Is Hot Springs Tap Water Safe to Drink?","Hot Springs","North America>United States of America>Arkansas"
6747,"Is Houma Tap Water Safe to Drink?",Houma,"North America>United States of America>Louisiana"
6748,"Is Houston Tap Water Safe to Drink?",Houston,"North America>United States of America>Texas"
6749,"Is Huntington Tap Water Safe to Drink?",Huntington,"North America>United States of America>West Virginia"
6755,"Is Indianapolis Tap Water Safe to Drink?",Indianapolis,"North America>United States of America>Indiana"
6756,"Is Indio Tap Water Safe to Drink?",Indio,"North America>United States of America>California"
6757,"Is Iowa City Tap Water Safe to Drink?","Iowa City","North America>United States of America>Iowa"
6758,"Is Irvine Tap Water Safe to Drink?",Irvine,"North America>United States of America>California"
6759,"Is Irving Tap Water Safe to Drink?",Irving,"North America>United States of America>Texas"
6760,"Is Ithaca Tap Water Safe to Drink?",Ithaca,"North America>United States of America>New York"
6750,"Is Huntington Beach Tap Water Safe to Drink?","Huntington Beach","North America>United States of America>California"
6751,"Is Huntsville Tap Water Safe to Drink?",Huntsville,"North America>United States of America>Alabama"
6752,"Is Hyannis Tap Water Safe to Drink?",Hyannis,"North America>United States of America>Massachusetts"
6753,"Is Idaho Falls Tap Water Safe to Drink?","Idaho Falls","North America>United States of America>Idaho"
6754,"Is Independence Tap Water Safe to Drink?",Independence,"North America>United States of America>Missouri"
6761,"Is Jackson Tap Water Safe to Drink?",Jackson,"North America>United States of America>Mississippi"
6762,"Is Jackson Tap Water Safe to Drink?",Jackson,"North America>United States of America>Tennessee"
6763,"Is Jackson Tap Water Safe to Drink?",Jackson,"North America>United States of America>Wyoming"
6764,"Is Jacksonville Tap Water Safe to Drink?",Jacksonville,"North America>United States of America>Florida"
6765,"Is Jacksonville Tap Water Safe to Drink?",Jacksonville,"North America>United States of America>North Carolina"
6770,"Is Joplin Tap Water Safe to Drink?",Joplin,"North America>United States of America>Missouri"
6771,"Is Juneau Tap Water Safe to Drink?",Juneau,"North America>United States of America>Alaska"
6772,"Is Jupiter Tap Water Safe to Drink?",Jupiter,"North America>United States of America>Florida"
6773,"Is Kahului Tap Water Safe to Drink?",Kahului,"North America>United States of America>Hawaii"
6774,"Is Kailua Tap Water Safe to Drink?",Kailua,"North America>United States of America>Hawaii"
6775,"Is Kalamazoo Tap Water Safe to Drink?",Kalamazoo,"North America>United States of America>Michigan"
6776,"Is Kalispell Tap Water Safe to Drink?",Kalispell,"North America>United States of America>Montana"
6777,"Is Kansas City Tap Water Safe to Drink?","Kansas City","North America>United States of America>Kansas"
6766,"Is Jersey City Tap Water Safe to Drink?","Jersey City","North America>United States of America>New Jersey"
6767,"Is Johnson City Tap Water Safe to Drink?","Johnson City","North America>United States of America>Tennessee"
6768,"Is Johnstown Tap Water Safe to Drink?",Johnstown,"North America>United States of America>Pennsylvania"
6769,"Is Jonesboro Tap Water Safe to Drink?",Jonesboro,"North America>United States of America>Arkansas"
6778,"Is Kansas City Tap Water Safe to Drink?","Kansas City","North America>United States of America>Missouri"
6779,"Is Katy Tap Water Safe to Drink?",Katy,"North America>United States of America>Texas"
6780,"Is Keene Tap Water Safe to Drink?",Keene,"North America>United States of America>New Hampshire"
6781,"Is Kennewick Tap Water Safe to Drink?",Kennewick,"North America>United States of America>Washington"
6787,"Is Kingman Tap Water Safe to Drink?",Kingman,"North America>United States of America>Arizona"
6788,"Is Kingsport Tap Water Safe to Drink?",Kingsport,"North America>United States of America>Tennessee"
6789,"Is Kingston Tap Water Safe to Drink?",Kingston,"North America>United States of America>New York"
6790,"Is Kirksville Tap Water Safe to Drink?",Kirksville,"North America>United States of America>Missouri"
6791,"Is Kissimmee Tap Water Safe to Drink?",Kissimmee,"North America>United States of America>Florida"
6792,"Is Klamath Falls Tap Water Safe to Drink?","Klamath Falls","North America>United States of America>Oregon"
6793,"Is Knoxville Tap Water Safe to Drink?",Knoxville,"North America>United States of America>Tennessee"
6794,"Is Kokomo Tap Water Safe to Drink?",Kokomo,"North America>United States of America>Indiana"
6795,"Is La Crosse Tap Water Safe to Drink?","La Crosse","North America>United States of America>Wisconsin"
6782,"Is Kenosha Tap Water Safe to Drink?",Kenosha,"North America>United States of America>Wisconsin"
6783,"Is Kent Tap Water Safe to Drink?",Kent,"North America>United States of America>Washington"
6784,"Is Ketchikan Tap Water Safe to Drink?",Ketchikan,"North America>United States of America>Alaska"
6785,"Is Key West Tap Water Safe to Drink?","Key West","North America>United States of America>Florida"
6786,"Is Killeen Tap Water Safe to Drink?",Killeen,"North America>United States of America>Texas"
6796,"Is Lafayette Tap Water Safe to Drink?",Lafayette,"North America>United States of America>Indiana"
6797,"Is Lafayette Tap Water Safe to Drink?",Lafayette,"North America>United States of America>Louisiana"
6805,"Is Lancaster Tap Water Safe to Drink?",Lancaster,"North America>United States of America>Pennsylvania"
6806,"Is Lansing Tap Water Safe to Drink?",Lansing,"North America>United States of America>Michigan"
6807,"Is Laramie Tap Water Safe to Drink?",Laramie,"North America>United States of America>Wyoming"
6808,"Is Laredo Tap Water Safe to Drink?",Laredo,"North America>United States of America>Texas"
6809,"Is Las Cruces Tap Water Safe to Drink?","Las Cruces","North America>United States of America>New Mexico"
6811,"Is Laurel Tap Water Safe to Drink?",Laurel,"North America>United States of America>Maryland"
6812,"Is Lawrence Tap Water Safe to Drink?",Lawrence,"North America>United States of America>Kansas"
6813,"Is Lawrenceville Tap Water Safe to Drink?",Lawrenceville,"North America>United States of America>Georgia"
6798,"Is Lake Charles Tap Water Safe to Drink?","Lake Charles","North America>United States of America>Louisiana"
6799,"Is Lake Elsinore Tap Water Safe to Drink?","Lake Elsinore","North America>United States of America>California"
6800,"Is Lake Forest Tap Water Safe to Drink?","Lake Forest","North America>United States of America>California"
6801,"Is Lake Havasu City Tap Water Safe to Drink?","Lake Havasu City","North America>United States of America>Arizona"
6802,"Is Lake Worth Tap Water Safe to Drink?","Lake Worth","North America>United States of America>Florida"
6803,"Is Lakeland Tap Water Safe to Drink?",Lakeland,"North America>United States of America>Florida"
6804,"Is Lancaster Tap Water Safe to Drink?",Lancaster,"North America>United States of America>California"
6817,"Is Levittown Tap Water Safe to Drink?",Levittown,"North America>United States of America>Pennsylvania"
